_id,block,answer,correct,scaffold,question,scenario,graph,condition,session,experiment,subject,time_elapsed,trial_index,rt,rt_sec,q_order
"ObjectId(""58e45e33d46cc6fa347e8f3b"")",triangular_testing,ABCDEFGIJM,0,none,before+overlap,longmire,triangular,2,echo,reverse,UNUPL,939884,18,68822,69,14
"ObjectId(""58e45e33d46cc6fa347e8f3c"")",triangular_testing,AMN,1,none,overlap+overlap,longmire,triangular,2,echo,reverse,UNUPL,981611,19,40359,40,15
"ObjectId(""58e45e33d46cc6fa347e8f3d"")",linear_scaffolded,HO,1,describe-how,start,axis,linear,2,echo,reverse,UNUPL,1031477,21,22869,23,1
"ObjectId(""58e45e33d46cc6fa347e8f3e"")",linear_scaffolded,4,1,describe-how,end,axis,linear,2,echo,reverse,UNUPL,1042013,22,9276,9,2
"ObjectId(""58e45e33d46cc6fa347e8f3f"")",linear_scaffolded,AEGHIL,0,describe-how,duration,axis,linear,2,echo,reverse,UNUPL,1076882,23,33604,34,3
"ObjectId(""58e45e33d46cc6fa347e8f40"")",linear_scaffolded,8,1,describe-how,midpoint,axis,linear,2,echo,reverse,UNUPL,1098922,24,20789,21,4
"ObjectId(""58e45e33d46cc6fa347e8f41"")",linear_scaffolded,7,1,describe-how,start+overlap,axis,linear,2,echo,reverse,UNUPL,1121308,25,21123,21,5
"ObjectId(""58e45e33d46cc6fa347e8f42"")",linear_testing,AFM,0,none,during,axis,linear,2,echo,reverse,UNUPL,1162158,26,39584,40,6
"ObjectId(""58e45e33d46cc6fa347e8f43"")",linear_testing,10,0,none,start+duration,axis,linear,2,echo,reverse,UNUPL,1188451,27,25037,25,7
"ObjectId(""58e45e33d46cc6fa347e8f44"")",linear_testing,GO,1,none,finishes,axis,linear,2,echo,reverse,UNUPL,1203318,28,13618,14,8
"ObjectId(""58e45e33d46cc6fa347e8f45"")",linear_testing,ABCEJ,1,none,overlap+overlap,axis,linear,2,echo,reverse,UNUPL,1238002,29,33416,33,9
"ObjectId(""58e45e33d46cc6fa347e8f46"")",linear_testing,G,1,none,starts+finishes,axis,linear,2,echo,reverse,UNUPL,1255825,30,16575,17,10
"ObjectId(""58e45e33d46cc6fa347e8f47"")",linear_testing,FGMO,1,none,before+overlap,axis,linear,2,echo,reverse,UNUPL,1292348,31,35274,35,11
"ObjectId(""58e45e33d46cc6fa347e8f48"")",linear_testing,DMNO,1,none,contain+duration,axis,linear,2,echo,reverse,UNUPL,1337505,32,43891,44,12
"ObjectId(""58e45e33d46cc6fa347e8f49"")",linear_testing,6,1,none,starts,axis,linear,2,echo,reverse,UNUPL,1355556,33,16794,17,13
"ObjectId(""58e45e33d46cc6fa347e8f4a"")",linear_testing,G,1,none,meets,axis,linear,2,echo,reverse,UNUPL,1387351,34,30542,31,14
"ObjectId(""58e45e33d46cc6fa347e8f4b"")",linear_testing,A,1,none,during+overlap,axis,linear,2,echo,reverse,UNUPL,1421458,35,32855,33,15
"ObjectId(""58e45e33d46cc6fa347e8f4d"")",drawingTest,C1,1,none,duration,jones,none,2,echo,reverse,UNUPL,2123786,38,67382,67,
"ObjectId(""58e45e33d46cc6fa347e8f4e"")",drawingTest,Chris3-4pm,1,none,overlap,jones,none,2,echo,reverse,UNUPL,2162060,39,36916,37,
"ObjectId(""58e45e33d46cc6fa347e8f4f"")",triangular_scaffolded,CDL,1,show-static,start,longmire,triangular,3,echo,reverse,UUTZ9,153214,5,44865,45,1
"ObjectId(""58e45e33d46cc6fa347e8f50"")",triangular_scaffolded,HJKLMNO,1,show-static,end,longmire,triangular,3,echo,reverse,UUTZ9,189653,6,35159,35,2
"ObjectId(""58e45e33d46cc6fa347e8f51"")",triangular_scaffolded,GO,1,show-static,duration,longmire,triangular,3,echo,reverse,UUTZ9,206064,7,15150,15,3
"ObjectId(""58e45e33d46cc6fa347e8f52"")",triangular_scaffolded,1,1,show-static,midpoint,longmire,triangular,3,echo,reverse,UUTZ9,222877,8,15538,16,4
"ObjectId(""58e45e33d46cc6fa347e8f53"")",triangular_scaffolded,A,1,show-static,start+overlap,longmire,triangular,3,echo,reverse,UUTZ9,253697,9,29567,30,5
"ObjectId(""58e45e33d46cc6fa347e8f54"")",triangular_testing,ABDF,1,none,start+duration,longmire,triangular,3,echo,reverse,UUTZ9,314234,10,59269,59,6
"ObjectId(""58e45e33d46cc6fa347e8f55"")",triangular_testing,ABCDFI,1,none,before+overlap,longmire,triangular,3,echo,reverse,UUTZ9,399204,11,83618,84,7
"ObjectId(""58e45e33d46cc6fa347e8f56"")",triangular_testing,AMN,1,none,overlap+overlap,longmire,triangular,3,echo,reverse,UUTZ9,436095,12,35538,36,8
"ObjectId(""58e45e33d46cc6fa347e8f57"")",triangular_testing,45,1,none,finishes,longmire,triangular,3,echo,reverse,UUTZ9,469528,13,32171,32,9
"ObjectId(""58e45e33d46cc6fa347e8f58"")",triangular_testing,68,1,none,starts,longmire,triangular,3,echo,reverse,UUTZ9,491419,14,20635,21,10
"ObjectId(""58e45e33d46cc6fa347e8f59"")",triangular_testing,O,1,none,meets,longmire,triangular,3,echo,reverse,UUTZ9,516172,15,23495,23,11
"ObjectId(""58e45e33d46cc6fa347e8f5a"")",triangular_testing,C,1,none,starts+finishes,longmire,triangular,3,echo,reverse,UUTZ9,530074,16,12640,13,12
"ObjectId(""58e45e33d46cc6fa347e8f5b"")",triangular_testing,GO,1,none,contain+duration,longmire,triangular,3,echo,reverse,UUTZ9,576596,17,45265,45,13
"ObjectId(""58e45e33d46cc6fa347e8f5c"")",triangular_testing,BCDFGI,0,none,during,longmire,triangular,3,echo,reverse,UUTZ9,652070,18,74209,74,14
"ObjectId(""58e45e33d46cc6fa347e8f5d"")",triangular_testing,BF,0,none,during+overlap,longmire,triangular,3,echo,reverse,UUTZ9,678461,19,24931,25,15
"ObjectId(""58e45e33d46cc6fa347e8f5e"")",linear_scaffolded,HO,1,show-static,start,axis,linear,3,echo,reverse,UUTZ9,723924,21,29398,29,1
"ObjectId(""58e45e33d46cc6fa347e8f5f"")",linear_scaffolded,4,1,show-static,end,axis,linear,3,echo,reverse,UUTZ9,735943,22,10760,11,2
"ObjectId(""58e45e33d46cc6fa347e8f60"")",linear_scaffolded,ACEFGHIKL,1,show-static,duration,axis,linear,3,echo,reverse,UUTZ9,782367,23,45166,45,3
"ObjectId(""58e45e33d46cc6fa347e8f61"")",linear_scaffolded,810,0,show-static,midpoint,axis,linear,3,echo,reverse,UUTZ9,828044,24,44415,44,4
"ObjectId(""58e45e33d46cc6fa347e8f62"")",linear_scaffolded,7,1,show-static,start+overlap,axis,linear,3,echo,reverse,UUTZ9,860648,25,31349,31,5
"ObjectId(""58e45e33d46cc6fa347e8f63"")",linear_testing,GO,1,none,finishes,axis,linear,3,echo,reverse,UUTZ9,873685,26,11768,12,6
"ObjectId(""58e45e33d46cc6fa347e8f64"")",linear_testing,A,1,none,during+overlap,axis,linear,3,echo,reverse,UUTZ9,910858,27,35915,36,7
"ObjectId(""58e45e33d46cc6fa347e8f65"")",linear_testing,6,1,none,starts,axis,linear,3,echo,reverse,UUTZ9,932946,28,20806,21,8
"ObjectId(""58e45e33d46cc6fa347e8f66"")",linear_testing,DMNO,1,none,contain+duration,axis,linear,3,echo,reverse,UUTZ9,958538,29,24333,24,9
"ObjectId(""58e45e33d46cc6fa347e8f67"")",linear_testing,4,0,none,start+duration,axis,linear,3,echo,reverse,UUTZ9,1021794,30,61992,62,10
"ObjectId(""58e45e33d46cc6fa347e8f68"")",linear_testing,G,1,none,meets,axis,linear,3,echo,reverse,UUTZ9,1078570,31,55322,55,11
"ObjectId(""58e45e33d46cc6fa347e8f69"")",linear_testing,G,1,none,starts+finishes,axis,linear,3,echo,reverse,UUTZ9,1095556,32,15722,16,12
"ObjectId(""58e45e33d46cc6fa347e8f6a"")",linear_testing,FMO,1,none,during,axis,linear,3,echo,reverse,UUTZ9,1120195,33,23377,23,13
"ObjectId(""58e45e33d46cc6fa347e8f6b"")",linear_testing,ABCEJ,1,none,overlap+overlap,axis,linear,3,echo,reverse,UUTZ9,1152653,34,31198,31,14
"ObjectId(""58e45e33d46cc6fa347e8f6c"")",linear_testing,FGMO,1,none,before+overlap,axis,linear,3,echo,reverse,UUTZ9,1195131,35,41200,41,15
"ObjectId(""58e45e33d46cc6fa347e8f6e"")",drawingTest,C1,1,none,duration,jones,none,3,echo,reverse,UUTZ9,2085161,38,108125,108,
"ObjectId(""58e45e33d46cc6fa347e8f6f"")",drawingTest,Chris3-4pm,1,none,overlap,jones,none,3,echo,reverse,UUTZ9,2134701,39,48115,48,
"ObjectId(""58e45e33d46cc6fa347e8f70"")",triangular_scaffolded,G,0,none,start,axis,triangular,0,echo,reverse,POQNH,81649,5,24766,25,1
"ObjectId(""58e45e33d46cc6fa347e8f71"")",triangular_scaffolded,1,0,none,end,axis,triangular,0,echo,reverse,POQNH,123468,6,40568,41,2
"ObjectId(""58e45e33d46cc6fa347e8f72"")",triangular_scaffolded,ACEFGHIKL,1,none,duration,axis,triangular,0,echo,reverse,POQNH,180068,7,55347,55,3
"ObjectId(""58e45e33d46cc6fa347e8f73"")",triangular_scaffolded,910,0,none,midpoint,axis,triangular,0,echo,reverse,POQNH,225612,8,44298,44,4
"ObjectId(""58e45e33d46cc6fa347e8f74"")",triangular_scaffolded,8,0,none,start+overlap,axis,triangular,0,echo,reverse,POQNH,320481,9,93605,94,5
"ObjectId(""58e45e33d46cc6fa347e8f75"")",triangular_testing,G,1,none,starts+finishes,axis,triangular,0,echo,reverse,POQNH,338713,10,16764,17,6
"ObjectId(""58e45e33d46cc6fa347e8f76"")",triangular_testing,5,0,none,starts,axis,triangular,0,echo,reverse,POQNH,369666,11,29701,30,7
"ObjectId(""58e45e33d46cc6fa347e8f77"")",triangular_testing,BCEFGJKMNO,0,none,meets,axis,triangular,0,echo,reverse,POQNH,500285,12,129365,129,8
"ObjectId(""58e45e33d46cc6fa347e8f78"")",triangular_testing,HLMO,0,none,before+overlap,axis,triangular,0,echo,reverse,POQNH,539449,13,37734,38,9
"ObjectId(""58e45e33d46cc6fa347e8f79"")",triangular_testing,9,1,none,start+duration,axis,triangular,0,echo,reverse,POQNH,571427,14,30716,31,10
"ObjectId(""58e45e33d46cc6fa347e8f7a"")",triangular_testing,FMO,1,none,during,axis,triangular,0,echo,reverse,POQNH,634374,15,61700,62,11
"ObjectId(""58e45e33d46cc6fa347e8f7b"")",triangular_testing,ABCEJ,1,none,overlap+overlap,axis,triangular,0,echo,reverse,POQNH,678192,16,42271,42,12
"ObjectId(""58e45e33d46cc6fa347e8f7c"")",triangular_testing,DMNO,1,none,contain+duration,axis,triangular,0,echo,reverse,POQNH,720444,17,41002,41,13
"ObjectId(""58e45e33d46cc6fa347e8f7d"")",triangular_testing,FGHMNO,0,none,during+overlap,axis,triangular,0,echo,reverse,POQNH,795877,18,74173,74,14
"ObjectId(""58e45e33d46cc6fa347e8f7e"")",triangular_testing,NO,0,none,finishes,axis,triangular,0,echo,reverse,POQNH,852362,19,55050,55,15
"ObjectId(""58e45e33d46cc6fa347e8f7f"")",linear_scaffolded,CDL,1,none,start,longmire,linear,0,echo,reverse,POQNH,897353,21,34490,34,1
"ObjectId(""58e45e33d46cc6fa347e8f80"")",linear_scaffolded,HJKLMNO,1,none,end,longmire,linear,0,echo,reverse,POQNH,934379,22,35774,36,2
"ObjectId(""58e45e33d46cc6fa347e8f81"")",linear_scaffolded,GO,1,none,duration,longmire,linear,0,echo,reverse,POQNH,956499,23,20841,21,3
"ObjectId(""58e45e33d46cc6fa347e8f82"")",linear_scaffolded,1,1,none,midpoint,longmire,linear,0,echo,reverse,POQNH,972187,24,14437,14,4
"ObjectId(""58e45e33d46cc6fa347e8f83"")",linear_scaffolded,O,0,none,start+overlap,longmire,linear,0,echo,reverse,POQNH,1000017,25,26568,27,5
"ObjectId(""58e45e33d46cc6fa347e8f84"")",linear_testing,O,1,none,meets,longmire,linear,0,echo,reverse,POQNH,1015674,26,14401,14,6
"ObjectId(""58e45e33d46cc6fa347e8f85"")",linear_testing,68,1,none,starts,longmire,linear,0,echo,reverse,POQNH,1077626,27,60697,61,7
"ObjectId(""58e45e33d46cc6fa347e8f86"")",linear_testing,45,1,none,finishes,longmire,linear,0,echo,reverse,POQNH,1113154,28,34107,34,8
"ObjectId(""58e45e33d46cc6fa347e8f87"")",linear_testing,BCDF,0,none,during,longmire,linear,0,echo,reverse,POQNH,1166514,29,52093,52,9
"ObjectId(""58e45e33d46cc6fa347e8f88"")",linear_testing,C,1,none,starts+finishes,longmire,linear,0,echo,reverse,POQNH,1186905,30,19132,19,10
"ObjectId(""58e45e33d46cc6fa347e8f89"")",linear_testing,ABDF,1,none,start+duration,longmire,linear,0,echo,reverse,POQNH,1232300,31,44144,44,11
"ObjectId(""58e45e33d46cc6fa347e8f8a"")",linear_testing,BF,0,none,contain+duration,longmire,linear,0,echo,reverse,POQNH,1298165,32,64607,65,12
"ObjectId(""58e45e33d46cc6fa347e8f8b"")",linear_testing,KL,1,none,during+overlap,longmire,linear,0,echo,reverse,POQNH,1333154,33,33618,34,13
"ObjectId(""58e45e33d46cc6fa347e8f8c"")",linear_testing,ABCDFI,1,none,before+overlap,longmire,linear,0,echo,reverse,POQNH,1385216,34,50777,51,14
"ObjectId(""58e45e33d46cc6fa347e8f8d"")",linear_testing,AMN,1,none,overlap+overlap,longmire,linear,0,echo,reverse,POQNH,1420276,35,33811,34,15
"ObjectId(""58e45e33d46cc6fa347e8f8f"")",drawingTest,C1,1,none,duration,jones,none,0,echo,reverse,POQNH,2102951,38,45772,46,
"ObjectId(""58e45e33d46cc6fa347e8f90"")",drawingTest,Chris3-4pm,1,none,overlap,jones,none,0,echo,reverse,POQNH,2205494,39,101284,101,
"ObjectId(""58e45e33d46cc6fa347e8f91"")",triangular_scaffolded,G,0,describe-how,start,axis,triangular,2,echo,reverse,FTX1J,129290,5,44854,45,1
"ObjectId(""58e45e33d46cc6fa347e8f92"")",triangular_scaffolded,6,0,describe-how,end,axis,triangular,2,echo,reverse,FTX1J,170120,6,39579,40,2
"ObjectId(""58e45e33d46cc6fa347e8f93"")",triangular_scaffolded,AEL,0,describe-how,duration,axis,triangular,2,echo,reverse,FTX1J,211280,7,39871,40,3
"ObjectId(""58e45e33d46cc6fa347e8f94"")",triangular_scaffolded,8,1,describe-how,midpoint,axis,triangular,2,echo,reverse,FTX1J,230959,8,18424,18,4
"ObjectId(""58e45e33d46cc6fa347e8f95"")",triangular_scaffolded,3,0,describe-how,start+overlap,axis,triangular,2,echo,reverse,FTX1J,265832,9,33620,34,5
"ObjectId(""58e45e33d46cc6fa347e8f96"")",triangular_testing,F,0,none,finishes,axis,triangular,2,echo,reverse,FTX1J,302497,10,35412,35,6
"ObjectId(""58e45e33d46cc6fa347e8f97"")",triangular_testing,E,0,none,during+overlap,axis,triangular,2,echo,reverse,FTX1J,339181,11,35433,35,7
"ObjectId(""58e45e33d46cc6fa347e8f98"")",triangular_testing,4,0,none,starts,axis,triangular,2,echo,reverse,FTX1J,380970,12,40530,41,8
"ObjectId(""58e45e33d46cc6fa347e8f99"")",triangular_testing,FL,0,none,meets,axis,triangular,2,echo,reverse,FTX1J,452831,13,70538,71,9
"ObjectId(""58e45e33d46cc6fa347e8f9a"")",triangular_testing,NO,0,none,during,axis,triangular,2,echo,reverse,FTX1J,483206,14,29031,29,10
"ObjectId(""58e45e33d46cc6fa347e8f9b"")",triangular_testing,10,0,none,start+duration,axis,triangular,2,echo,reverse,FTX1J,523563,15,39107,39,11
"ObjectId(""58e45e33d46cc6fa347e8f9c"")",triangular_testing,BCFJ,0,none,overlap+overlap,axis,triangular,2,echo,reverse,FTX1J,548531,16,23718,24,12
"ObjectId(""58e45e33d46cc6fa347e8f9d"")",triangular_testing,DNO,0,none,contain+duration,axis,triangular,2,echo,reverse,FTX1J,580151,17,30374,30,13
"ObjectId(""58e45e33d46cc6fa347e8f9e"")",triangular_testing,M,0,none,starts+finishes,axis,triangular,2,echo,reverse,FTX1J,597425,18,15815,16,14
"ObjectId(""58e45e33d46cc6fa347e8f9f"")",triangular_testing,GHLO,0,none,before+overlap,axis,triangular,2,echo,reverse,FTX1J,658677,19,59853,60,15
"ObjectId(""58e45e33d46cc6fa347e8fa0"")",linear_scaffolded,CDL,1,describe-how,start,longmire,linear,2,echo,reverse,FTX1J,683463,21,17360,17,1
"ObjectId(""58e45e33d46cc6fa347e8fa1"")",linear_scaffolded,HJKLMNO,1,describe-how,end,longmire,linear,2,echo,reverse,FTX1J,735628,22,50910,51,2
"ObjectId(""58e45e33d46cc6fa347e8fa2"")",linear_scaffolded,GO,1,describe-how,duration,longmire,linear,2,echo,reverse,FTX1J,774069,23,37184,37,3
"ObjectId(""58e45e33d46cc6fa347e8fa3"")",linear_scaffolded,1,1,describe-how,midpoint,longmire,linear,2,echo,reverse,FTX1J,794664,24,19345,19,4
"ObjectId(""58e45e33d46cc6fa347e8fa4"")",linear_scaffolded,A,1,describe-how,start+overlap,longmire,linear,2,echo,reverse,FTX1J,810208,25,14285,14,5
"ObjectId(""58e45e33d46cc6fa347e8fa5"")",linear_testing,CDF,0,none,during,longmire,linear,2,echo,reverse,FTX1J,904465,26,92997,93,6
"ObjectId(""58e45e33d46cc6fa347e8fa6"")",linear_testing,ABDF,1,none,start+duration,longmire,linear,2,echo,reverse,FTX1J,935026,27,29129,29,7
"ObjectId(""58e45e33d46cc6fa347e8fa7"")",linear_testing,GO,1,none,contain+duration,longmire,linear,2,echo,reverse,FTX1J,958595,28,22270,22,8
"ObjectId(""58e45e33d46cc6fa347e8fa8"")",linear_testing,8,0,none,starts,longmire,linear,2,echo,reverse,FTX1J,1035600,29,75746,76,9
"ObjectId(""58e45e33d46cc6fa347e8fa9"")",linear_testing,C,1,none,starts+finishes,longmire,linear,2,echo,reverse,FTX1J,1053361,30,16344,16,10
"ObjectId(""58e45e33d46cc6fa347e8faa"")",linear_testing,O,1,none,meets,longmire,linear,2,echo,reverse,FTX1J,1091762,31,37142,37,11
"ObjectId(""58e45e33d46cc6fa347e8fab"")",linear_testing,EKL,0,none,during+overlap,longmire,linear,2,echo,reverse,FTX1J,1171439,32,78420,78,12
"ObjectId(""58e45e33d46cc6fa347e8fac"")",linear_testing,AMN,1,none,overlap+overlap,longmire,linear,2,echo,reverse,FTX1J,1203747,33,30883,31,13
"ObjectId(""58e45e33d46cc6fa347e8fad"")",linear_testing,ABCDFI,1,none,before+overlap,longmire,linear,2,echo,reverse,FTX1J,1244514,34,39515,40,14
"ObjectId(""58e45e33d46cc6fa347e8fae"")",linear_testing,4,0,none,finishes,longmire,linear,2,echo,reverse,FTX1J,1269764,35,23983,24,15
"ObjectId(""58e45e33d46cc6fa347e8fb0"")",drawingTest,C1,1,none,duration,jones,none,2,echo,reverse,FTX1J,2059429,38,138764,139,
"ObjectId(""58e45e33d46cc6fa347e8fb1"")",drawingTest,Chris1-3pm,0,none,overlap,jones,none,2,echo,reverse,FTX1J,2286959,39,226170,226,
"ObjectId(""58e45e33d46cc6fa347e8fb2"")",triangular_scaffolded,D,0,describe-how,start,longmire,triangular,2,echo,reverse,W12ZU,194506,5,129926,130,1
"ObjectId(""58e45e33d46cc6fa347e8fb3"")",triangular_scaffolded,CEGHIKLNO,0,describe-how,end,longmire,triangular,2,echo,reverse,W12ZU,294084,6,98235,98,2
"ObjectId(""58e45e33d46cc6fa347e8fb4"")",triangular_scaffolded,GO,1,describe-how,duration,longmire,triangular,2,echo,reverse,W12ZU,309356,7,13922,14,3
"ObjectId(""58e45e33d46cc6fa347e8fb5"")",triangular_scaffolded,4,0,describe-how,midpoint,longmire,triangular,2,echo,reverse,W12ZU,358599,8,47995,48,4
"ObjectId(""58e45e33d46cc6fa347e8fb6"")",triangular_scaffolded,A,1,describe-how,start+overlap,longmire,triangular,2,echo,reverse,W12ZU,407238,9,47392,47,5
"ObjectId(""58e45e33d46cc6fa347e8fb7"")",triangular_testing,26,0,none,finishes,longmire,triangular,2,echo,reverse,W12ZU,547703,10,139214,139,6
"ObjectId(""58e45e33d46cc6fa347e8fb8"")",triangular_testing,ABDF,1,none,start+duration,longmire,triangular,2,echo,reverse,W12ZU,579343,11,30283,30,7
"ObjectId(""58e45e33d46cc6fa347e8fb9"")",triangular_testing,CEIMN,0,none,during+overlap,longmire,triangular,2,echo,reverse,W12ZU,662388,12,81796,82,8
"ObjectId(""58e45e33d46cc6fa347e8fba"")",triangular_testing,CGHIJKLMNO,0,none,during,longmire,triangular,2,echo,reverse,W12ZU,748441,13,84536,85,9
"ObjectId(""58e45e33d46cc6fa347e8fbb"")",triangular_testing,ABDF,0,none,before+overlap,longmire,triangular,2,echo,reverse,W12ZU,799613,14,49847,50,10
"ObjectId(""58e45e33d46cc6fa347e8fbc"")",triangular_testing,,0,none,contain+duration,longmire,triangular,2,echo,reverse,W12ZU,869422,15,68549,69,11
"ObjectId(""58e45e33d46cc6fa347e8fbd"")",triangular_testing,,0,none,starts,longmire,triangular,2,echo,reverse,W12ZU,917859,16,47100,47,12
"ObjectId(""58e45e33d46cc6fa347e8fbe"")",triangular_testing,,0,none,starts+finishes,longmire,triangular,2,echo,reverse,W12ZU,945060,17,25940,26,13
"ObjectId(""58e45e33d46cc6fa347e8fbf"")",triangular_testing,AB,0,none,overlap+overlap,longmire,triangular,2,echo,reverse,W12ZU,987834,18,41516,42,14
"ObjectId(""58e45e33d46cc6fa347e8fc0"")",triangular_testing,O,1,none,meets,longmire,triangular,2,echo,reverse,W12ZU,1023570,19,34472,34,15
"ObjectId(""58e45e33d46cc6fa347e8fc1"")",linear_scaffolded,HO,1,describe-how,start,axis,linear,2,echo,reverse,W12ZU,1068461,21,30812,31,1
"ObjectId(""58e45e33d46cc6fa347e8fc2"")",linear_scaffolded,4,1,describe-how,end,axis,linear,2,echo,reverse,W12ZU,1078144,22,8419,8,2
"ObjectId(""58e45e33d46cc6fa347e8fc3"")",linear_scaffolded,ACEFGHIKL,1,describe-how,duration,axis,linear,2,echo,reverse,W12ZU,1121750,23,42337,42,3
"ObjectId(""58e45e33d46cc6fa347e8fc4"")",linear_scaffolded,810,0,describe-how,midpoint,axis,linear,2,echo,reverse,W12ZU,1172918,24,49907,50,4
"ObjectId(""58e45e33d46cc6fa347e8fc5"")",linear_scaffolded,7,1,describe-how,start+overlap,axis,linear,2,echo,reverse,W12ZU,1206618,25,32435,32,5
"ObjectId(""58e45e33d46cc6fa347e8fc6"")",linear_testing,GO,1,none,finishes,axis,linear,2,echo,reverse,W12ZU,1219493,26,11620,12,6
"ObjectId(""58e45e33d46cc6fa347e8fc7"")",linear_testing,FGMNO,0,none,meets,axis,linear,2,echo,reverse,W12ZU,1277514,27,56760,57,7
"ObjectId(""58e45e33d46cc6fa347e8fc8"")",linear_testing,ABCEFGJ,0,none,overlap+overlap,axis,linear,2,echo,reverse,W12ZU,1323881,28,45104,45,8
"ObjectId(""58e45e33d46cc6fa347e8fc9"")",linear_testing,O,0,none,during,axis,linear,2,echo,reverse,W12ZU,1344867,29,19722,20,9
"ObjectId(""58e45e33d46cc6fa347e8fca"")",linear_testing,3,0,none,starts,axis,linear,2,echo,reverse,W12ZU,1372362,30,26245,26,10
"ObjectId(""58e45e33d46cc6fa347e8fcb"")",linear_testing,FGMO,1,none,before+overlap,axis,linear,2,echo,reverse,W12ZU,1433532,31,59891,60,11
"ObjectId(""58e45e33d46cc6fa347e8fcc"")",linear_testing,4,0,none,start+duration,axis,linear,2,echo,reverse,W12ZU,1460586,32,25706,26,12
"ObjectId(""58e45e33d46cc6fa347e8fcd"")",linear_testing,AFHLO,0,none,during+overlap,axis,linear,2,echo,reverse,W12ZU,1508583,33,46741,47,13
"ObjectId(""58e45e33d46cc6fa347e8fce"")",linear_testing,G,1,none,starts+finishes,axis,linear,2,echo,reverse,W12ZU,1526590,34,16756,17,14
"ObjectId(""58e45e33d46cc6fa347e8fcf"")",linear_testing,DNO,0,none,contain+duration,axis,linear,2,echo,reverse,W12ZU,1575866,35,48008,48,15
"ObjectId(""58e45e33d46cc6fa347e8fd1"")",drawingTest,,0,none,duration,jones,none,2,echo,reverse,W12ZU,2203478,38,498002,498,
"ObjectId(""58e45e33d46cc6fa347e8fd2"")",drawingTest,Chris3-4pm,1,none,overlap,jones,none,2,echo,reverse,W12ZU,2303931,39,99113,99,
"ObjectId(""58e45e33d46cc6fa347e8fd3"")",triangular_scaffolded,G,0,show-static,start,axis,triangular,3,echo,reverse,UOBPQ,136436,5,47375,47,1
"ObjectId(""58e45e33d46cc6fa347e8fd4"")",triangular_scaffolded,12,0,show-static,end,axis,triangular,3,echo,reverse,UOBPQ,172436,6,34747,35,2
"ObjectId(""58e45e33d46cc6fa347e8fd5"")",triangular_scaffolded,AEL,0,show-static,duration,axis,triangular,3,echo,reverse,UOBPQ,214614,7,40930,41,3
"ObjectId(""58e45e33d46cc6fa347e8fd6"")",triangular_scaffolded,8,1,show-static,midpoint,axis,triangular,3,echo,reverse,UOBPQ,240069,8,24119,24,4
"ObjectId(""58e45e33d46cc6fa347e8fd7"")",triangular_scaffolded,8,0,show-static,start+overlap,axis,triangular,3,echo,reverse,UOBPQ,260901,9,19580,20,5
